
1,1,redaktor,DecisionTree,14.7713507859289
1,1,redaktor,NaiveBayesian,2.27242550188761
1,1,redaktor,RandomForest,1
1,1,redaktor,SVM,1
1,1,redaktor,Which,0
1,2,redaktor,DecisionTree,20.4463344017829
1,2,redaktor,NaiveBayesian,3.33677839650755
1,2,redaktor,RandomForest,1
1,2,redaktor,SVM,1
1,2,redaktor,Which,0.16493703373371
1,3,redaktor,DecisionTree,8.00925098223702
1,3,redaktor,NaiveBayesian,1.85009168562184
1,3,redaktor,RandomForest,1
1,3,redaktor,SVM,1
1,3,redaktor,Which,0.0773984452626246
1,4,redaktor,DecisionTree,8.71348160702623
1,4,redaktor,NaiveBayesian,3.27875182258559
1,4,redaktor,RandomForest,1
1,4,redaktor,SVM,1
1,4,redaktor,Which,0
1,5,redaktor,DecisionTree,6.99343075698669
1,5,redaktor,NaiveBayesian,2.18059040795755
1,5,redaktor,RandomForest,1
1,5,redaktor,SVM,1
1,5,redaktor,Which,0.0839776243101188
2,1,redaktor,DecisionTree,9.49943851949545
2,1,redaktor,NaiveBayesian,2.06287679215379
2,1,redaktor,RandomForest,1.04657861246205
2,1,redaktor,SVM,1
2,1,redaktor,Which,0.130842946591365
2,2,redaktor,DecisionTree,7.72490204863689
2,2,redaktor,NaiveBayesian,4.08629997243651
2,2,redaktor,RandomForest,1.13129761613208
2,2,redaktor,SVM,1
2,2,redaktor,Which,0
2,3,redaktor,DecisionTree,7.22408314785833
2,3,redaktor,NaiveBayesian,2.1943669789251
2,3,redaktor,RandomForest,1
2,3,redaktor,SVM,1
2,3,redaktor,Which,0
2,4,redaktor,DecisionTree,13.7237481833547
2,4,redaktor,NaiveBayesian,2.74364067288697
2,4,redaktor,RandomForest,1
2,4,redaktor,SVM,1
2,4,redaktor,Which,0
2,5,redaktor,DecisionTree,20.9576020519789
2,5,redaktor,NaiveBayesian,2.26678685140374
2,5,redaktor,RandomForest,1.07087358229667
2,5,redaktor,SVM,1
2,5,redaktor,Which,0
3,1,redaktor,DecisionTree,21.6393521881221
3,1,redaktor,NaiveBayesian,4.21602707374012
3,1,redaktor,RandomForest,1
3,1,redaktor,SVM,1
3,1,redaktor,Which,0
3,2,redaktor,DecisionTree,9.50480384779273
3,2,redaktor,NaiveBayesian,1.56447119276447
3,2,redaktor,RandomForest,1
3,2,redaktor,SVM,1
3,2,redaktor,Which,0.0708682064985916
3,3,redaktor,DecisionTree,13.3298798060686
3,3,redaktor,NaiveBayesian,4.48495415697755
3,3,redaktor,RandomForest,1
3,3,redaktor,SVM,1
3,3,redaktor,Which,0
3,4,redaktor,DecisionTree,9.77197338285213
3,4,redaktor,NaiveBayesian,2.36211183523993
3,4,redaktor,RandomForest,1
3,4,redaktor,SVM,1
3,4,redaktor,Which,0
3,5,redaktor,DecisionTree,13.463701873304
3,5,redaktor,NaiveBayesian,1.77974471563082
3,5,redaktor,RandomForest,1
3,5,redaktor,SVM,1
3,5,redaktor,Which,0.179152099090092
4,1,redaktor,DecisionTree,14.3581472759642
4,1,redaktor,NaiveBayesian,2.06445332116122
4,1,redaktor,RandomForest,1
4,1,redaktor,SVM,1
4,1,redaktor,Which,0
4,2,redaktor,DecisionTree,11.1798655780399
4,2,redaktor,NaiveBayesian,2.76129996019066
4,2,redaktor,RandomForest,1
4,2,redaktor,SVM,1
4,2,redaktor,Which,0
4,3,redaktor,DecisionTree,5.78425557632728
4,3,redaktor,NaiveBayesian,3.5649774664662
4,3,redaktor,RandomForest,1
4,3,redaktor,SVM,1
4,3,redaktor,Which,0
4,4,redaktor,DecisionTree,12.7696067872493
4,4,redaktor,NaiveBayesian,1.75588882772256
4,4,redaktor,RandomForest,1
4,4,redaktor,SVM,1
4,4,redaktor,Which,0
4,5,redaktor,DecisionTree,14.905544138296
4,5,redaktor,NaiveBayesian,2.37833283846287
4,5,redaktor,RandomForest,1
4,5,redaktor,SVM,1
4,5,redaktor,Which,0.100160080750891
5,1,redaktor,DecisionTree,7.4289661302346
5,1,redaktor,NaiveBayesian,2.19798147614344
5,1,redaktor,RandomForest,1
5,1,redaktor,SVM,1
5,1,redaktor,Which,0
5,2,redaktor,DecisionTree,12.8139214220369
5,2,redaktor,NaiveBayesian,2.47404052427413
5,2,redaktor,RandomForest,1
5,2,redaktor,SVM,1
5,2,redaktor,Which,0.13038428053394
5,3,redaktor,DecisionTree,15.6370779839535
5,3,redaktor,NaiveBayesian,2.57512584401087
5,3,redaktor,RandomForest,1
5,3,redaktor,SVM,1
5,3,redaktor,Which,0
5,4,redaktor,DecisionTree,5.19766197929618
5,4,redaktor,NaiveBayesian,2.95372266118995
5,4,redaktor,RandomForest,1
5,4,redaktor,SVM,1
5,4,redaktor,Which,0
5,5,redaktor,DecisionTree,14.1188329837962
5,5,redaktor,NaiveBayesian,1.82861672903969
5,5,redaktor,RandomForest,1
5,5,redaktor,SVM,1
5,5,redaktor,Which,0.0927431637132641
