
1,1,szybkafucha,DecisionTree,1
1,1,szybkafucha,NaiveBayesian,1
1,1,szybkafucha,RandomForest,1
1,1,szybkafucha,SVM,1
1,1,szybkafucha,Which,0
1,2,szybkafucha,DecisionTree,1
1,2,szybkafucha,NaiveBayesian,0.50203826788966
1,2,szybkafucha,RandomForest,1
1,2,szybkafucha,SVM,1
1,2,szybkafucha,Which,0
1,3,szybkafucha,DecisionTree,1.98489195264588
1,3,szybkafucha,NaiveBayesian,0.507513061767146
1,3,szybkafucha,RandomForest,1
1,3,szybkafucha,SVM,1
1,3,szybkafucha,Which,0
1,4,szybkafucha,DecisionTree,1
1,4,szybkafucha,NaiveBayesian,0.0660975910708358
1,4,szybkafucha,RandomForest,1
1,4,szybkafucha,SVM,1
1,4,szybkafucha,Which,0.443848101245935
1,5,szybkafucha,DecisionTree,4.32346792125969
1,5,szybkafucha,NaiveBayesian,1
1,5,szybkafucha,RandomForest,1
1,5,szybkafucha,SVM,1
1,5,szybkafucha,Which,0
2,1,szybkafucha,DecisionTree,2.10650253357658
2,1,szybkafucha,NaiveBayesian,0.430394996753403
2,1,szybkafucha,RandomForest,1
2,1,szybkafucha,SVM,1
2,1,szybkafucha,Which,0
2,2,szybkafucha,DecisionTree,1
2,2,szybkafucha,NaiveBayesian,0.0957549831552998
2,2,szybkafucha,RandomForest,1
2,2,szybkafucha,SVM,1
2,2,szybkafucha,Which,0.264722525480234
2,3,szybkafucha,DecisionTree,1.10286485716003
2,3,szybkafucha,NaiveBayesian,1
2,3,szybkafucha,RandomForest,1
2,3,szybkafucha,SVM,1
2,3,szybkafucha,Which,0
2,4,szybkafucha,DecisionTree,2.15539942620886
2,4,szybkafucha,NaiveBayesian,1
2,4,szybkafucha,RandomForest,1
2,4,szybkafucha,SVM,1
2,4,szybkafucha,Which,0
2,5,szybkafucha,DecisionTree,1
2,5,szybkafucha,NaiveBayesian,0.551339382838131
2,5,szybkafucha,RandomForest,1
2,5,szybkafucha,SVM,1
2,5,szybkafucha,Which,0
3,1,szybkafucha,DecisionTree,1
3,1,szybkafucha,NaiveBayesian,1
3,1,szybkafucha,RandomForest,1
3,1,szybkafucha,SVM,1
3,1,szybkafucha,Which,0
3,2,szybkafucha,DecisionTree,2.08037059738506
3,2,szybkafucha,NaiveBayesian,1
3,2,szybkafucha,RandomForest,1
3,2,szybkafucha,SVM,1
3,2,szybkafucha,Which,0
3,3,szybkafucha,DecisionTree,1.2461864548979
3,3,szybkafucha,NaiveBayesian,0.536723804708073
3,3,szybkafucha,RandomForest,1
3,3,szybkafucha,SVM,1
3,3,szybkafucha,Which,0
3,4,szybkafucha,DecisionTree,1.04979426169132
3,4,szybkafucha,NaiveBayesian,0.547219094589974
3,4,szybkafucha,RandomForest,1
3,4,szybkafucha,SVM,1
3,4,szybkafucha,Which,0
3,5,szybkafucha,DecisionTree,1.27885353705624
3,5,szybkafucha,NaiveBayesian,0.0976167590161546
3,5,szybkafucha,RandomForest,1
3,5,szybkafucha,SVM,1
3,5,szybkafucha,Which,0
4,1,szybkafucha,DecisionTree,2.547462810316
4,1,szybkafucha,NaiveBayesian,1
4,1,szybkafucha,RandomForest,1
4,1,szybkafucha,SVM,1
4,1,szybkafucha,Which,0
4,2,szybkafucha,DecisionTree,1
4,2,szybkafucha,NaiveBayesian,1
4,2,szybkafucha,RandomForest,1
4,2,szybkafucha,SVM,1
4,2,szybkafucha,Which,0
4,3,szybkafucha,DecisionTree,1.86157706323904
4,3,szybkafucha,NaiveBayesian,0.0514633571555289
4,3,szybkafucha,RandomForest,1
4,3,szybkafucha,SVM,1
4,3,szybkafucha,Which,0.362536382758725
4,4,szybkafucha,DecisionTree,1
4,4,szybkafucha,NaiveBayesian,1
4,4,szybkafucha,RandomForest,1
4,4,szybkafucha,SVM,1
4,4,szybkafucha,Which,0
4,5,szybkafucha,DecisionTree,1
4,5,szybkafucha,NaiveBayesian,0.585420049790302
4,5,szybkafucha,RandomForest,1
4,5,szybkafucha,SVM,1
4,5,szybkafucha,Which,0.217181089283611
5,1,szybkafucha,DecisionTree,1
5,1,szybkafucha,NaiveBayesian,1
5,1,szybkafucha,RandomForest,1
5,1,szybkafucha,SVM,1
5,1,szybkafucha,Which,0
5,2,szybkafucha,DecisionTree,1
5,2,szybkafucha,NaiveBayesian,0.326763513112199
5,2,szybkafucha,RandomForest,1
5,2,szybkafucha,SVM,1
5,2,szybkafucha,Which,0.489530742647084
5,3,szybkafucha,DecisionTree,2.29480324121455
5,3,szybkafucha,NaiveBayesian,1
5,3,szybkafucha,RandomForest,1
5,3,szybkafucha,SVM,1
5,3,szybkafucha,Which,0
5,4,szybkafucha,DecisionTree,1.31443061645651
5,4,szybkafucha,NaiveBayesian,0.437515465942611
5,4,szybkafucha,RandomForest,1
5,4,szybkafucha,SVM,1
5,4,szybkafucha,Which,0.36224121302252
5,5,szybkafucha,DecisionTree,1.57564762789113
5,5,szybkafucha,NaiveBayesian,0.0952527503814862
5,5,szybkafucha,RandomForest,1
5,5,szybkafucha,SVM,1
5,5,szybkafucha,Which,0.326133403423471
